OCCSCHEME,OCCTYPE,OCCDESC,PSOLD_RG,PSOLD_Description,Effective,Expiration
NCCI,5610,CleanerDebris Removal,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5630,Iron or Steel Erection: Steel FrameInteriorLight Gauge Steel: by Carpentry Contractors,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,5632,Iron or Steel Erection: Steel FrameInteriorLight Gauge Steel: by Other Carpentry Contractors,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,5645,CarpentryDetached One- or Two-Family Dwellings,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5648,Vinyl Siding InstallationAll Other Buildings or Structures,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5650,Exterminator (Termite),21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5651,CarpentryDwellingsThree Stories or Less,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5701,WreckingBuilding or StructuresNot MarineAll OperationsMasonry,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5703,Building Raising or Moving,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5705,Salvage OperationNo Wrecking or Any Structural Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5708,WreckingBuilding or StructuresNot MarineAll OperationsMasonry,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5709,WreckingBuilding or StructuresNot MarineAll OperationsPiers or Wharves,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5951,"Antitoxin, Serum or Virus Mfg.",30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,5954,"Color Grinding, Blending or Testing",32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,6003,Pile Driving,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6005,Breakwater or Jetty ConstructionAll Operations to Completion,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6011,Dam or Lock ConstructionTimber Cutting and Removal,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6017,Dam or Lock ConstructionConcrete WorkAll Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6018,Dam or Lock ConstructionEarth Moving or PlacingAll Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6039,Airport ConstructionGrading,23,Air/Airplane Hangars,1/1/2019,12/31/2099
NCCI,6042,Street or Road ConstructionSubsurface Work,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6045,Levee ConstructionAll Operations to Completion,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6202,Oil or Gas Well: Cleaning or Swabbing of Old Wells Having Previously Produced Gas or Oilby Contractor,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6204,Drilling NOC,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6206,Oil or Gas Well: AcidizingAll Employees,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6213,Oil or Gas Well: Specialty Tool Operation NOCby ContractorAll Employees,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6214,Oil or Gas Well: Perforating of CasingAll Employees,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6216,Gas or Oil Lease Work NOCNatural Gasby Contractor,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6217,"Clearing of Right of WayElectric, Power, Telephone, Burglar or Fire Alarm LinesBrush Clearing or Removal",10,Emergency Services,1/1/2019,12/31/2099
NCCI,6218,Airport ConstructionGrading,23,Air/Airplane Hangars,1/1/2019,12/31/2099
NCCI,6219,Airport ConstructionGrading,23,Air/Airplane Hangars,1/1/2019,12/31/2099
NCCI,6229,Drainage or Irrigation System Construction,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6233,Gas Pipeline Construction,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,6235,Drilling or Redrilling of Oil or Gas Wells & Installation of Casing,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6236,Oil or Gas Well: Installation or Recovery of Casing,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6237,Oil or Gas Well: Instrument Logging or Survey Work,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6238,Oil or Gas Well: Installation or Recovery of Casing,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,6251,TunnelingNot PneumaticAll Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,7133,Railroad Operation NOCAll Employees (No FELA),39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7134,Railroad OperationAll Employees: Coverage under FELA: Program IIState Act Benefits,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7135,Railroad OperationAll Employees: Coverage under FELA: Program IIUSL&HW Act Benefits,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7151,Railroad OperationAll Employees: Coverage under FELA: Program I,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7152,Railroad OperationAll Employees: Coverage under FELA: Program IIUSL&HW Act Benefits,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7153,Railroad OperationAll Employees: Coverage under FELA: Program IIState Act Benefits,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7197,TruckingParcel or Package DeliveryAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7198,TruckingParcel or Package DeliveryAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7201,Horse ShowStable Employees,8,Entertainment and Recreation,1/1/2019,12/31/2099
NCCI,7207,ClubsRiding,8,Entertainment and Recreation,1/1/2019,12/31/2099
NCCI,7219,TruckingOil Field EquipmentAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7222,TruckingOil Field EquipmentAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7228,Automobile Haulaway or DriveawayLocal Hauling OnlyAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7229,Automobile Haulaway or DriveawayLong Distance HaulingAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7230,TruckingParcel or Package DeliveryAll Employees,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7231,"TruckingMail, Parcel or Package DeliveryAll Employees",39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7232,"TruckingMail, Parcel or Package Deliveryunder Contract with the U.S. Postal ServiceAll Employees",11,Government Services,1/1/2019,12/31/2099
NCCI,7242,Messenger or Courier ServiceBy Bicycle (NY),39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,7248,Marine Appraiser or Surveyor,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,3851,"Automobile, Automobile Truck or Motorcycle Parts Mfg. (CA)",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3864,Carriage or Wagon Mfg. or Assembly,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3865,Baby Carriage Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3881,Car Mfg.Railroad,39,All (excluding HPR),1/1/2019,12/31/2099
NCCI,4000,Clay or Shale Digging,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4021,Brick Mfg. NOC,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4023,Earthenware Mfg. NOC,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4024,Brick Mfg.Fire or Enameled,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4027,Brick Mfg. NOC,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4034,Coffin & Casket Mfg. and InstallationConcrete,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4036,Plaster or Staff Mixing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4038,Dress Form Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4041,Brick Mfg. NOC,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4049,Pottery Mfg.China or Tableware,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4050,China DecoratingNPD,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4053,Pottery Mfg.China or Tableware,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4611,Drug PreparationNo Mfg. of Ingredients,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4623,Cosmetics Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4627,Licorice Extract Mfg.,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4628,Essential Oils Mfg. & Distillation,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4635,Acetylene Gas Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4653,Glue Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4665,Rendering Works NOC,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4670,Cottonseed Oil Mfg.Mechanical,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4683,Cottonseed Oil Refining,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4686,Oil Mfg.VegetableSolvent Extraction Process,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4691,"Orthotic or Prosthetic Device Mfg. (CA, MI)",32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4692,Dental Laboratory,5,Hospitals and Nursing Homes,1/1/2019,12/31/2099
NCCI,4693,Pharmaceutical or Surgical Goods Mfg. NOC,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4703,Corn Products Mfg.,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4710,Candle Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4712,Grease or Oil Mixing or Blending,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4716,Lard Refining,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4717,Butter Substitute Mfg.,27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4720,Soap Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4740,Oil RefiningPetroleum,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,4741,Asphalt or Tar Distilling or Refining,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4743,Gasoline Recovery,35,Severe Manu/Petroleum,1/1/2019,12/31/2099
NCCI,4751,Synthetic Rubber Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4766,Explosives or Ammunition Mfg.NOC,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4767,Explosives or Ammunition Mfg.Cartridge Mfg. or AssemblySmall Arms,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4771,Explosives or Ammunition Mfg.NOC,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4777,Blasting AgentsPreparation or Distribution,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4779,Blasting AgentsPreparation or Distribution,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4807,Chemical and Dyestuff Rating Plan,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4811,Ammonia Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4812,Ammonia Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4815,Acid Mfg.,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4825,"Drug, Medicine or Pharmaceutical PreparationMfg. & Incidental Mfg. of Ingredients",30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4827,Dye or Dye Intermediate Mfg. NOC,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4828,Chemical Blending or Mixing NOCAll Operations,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4829,Chemical Mfg. NOCAll OperationsIncludes Blending & Mixing,30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4831,Vitamin or Food Supplement Mfg.No Mfg. of Ingredients (CA),27,Food Processing - Other,1/1/2019,12/31/2099
NCCI,4835,"Drug, Medicine or Pharmaceutical PreparationMfg. & Incidental Mfg. of Ingredients",30,Chemical Manufacturing,1/1/2019,12/31/2099
NCCI,4902,Fishing Rod and Tackle Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4922,Audio or Visual Recording Media Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4923,Audio or Visual Recording Media Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4983,"Gasket Mfg. (CA, MI)",32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,5000,Chimney ConstructionNot Metal,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5020,Ceiling InstallationSuspended Acoustical Grid Type,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5022,Fireplace Construction,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5027,Fireplace Construction,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5037,PaintingMetal Bridges & Shop Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5038,PaintingMetal Bridges & Shop Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5040,Iron or Steel Erection: Frame Structures,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5041,PaintingMetal Bridges & Shop Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5057,Iron or Steel Erection NOC,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5059,Iron or Steel Erection: Frame Structures Not over 2 Stories in Height,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5069,Iron or Steel Erection: Construction of Dwellings Not over Two Stories in Height,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5070,Iron or Steel Erection: Construction of Dwellings Not over Two Stories in Height,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5099,"Iron or Steel Erection: Iron, Brass or BronzeDecorative or Artistic",22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5102,"Iron or Steel Erection: Iron, Brass or BronzeDecorative or Artistic",22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5103,"Door, Door Frame or Sash ErectionMetal or Metal Covered",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,5107,"Door, Door Frame or Sash ErectionMetal or Metal Covered",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,5108,Door InstallationOverhead,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5128,InstrumentInstallation or Repair (CA),21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5146,Fixtures or Furniture InstallationPortableNOC,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5160,Elevator Erection or Repair,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5183,Carrier SystemPneumaticInstallation or Repair,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5184,Boiler or Steam Pipe Insulating,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5185,Automatic Sprinkler Installation,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5188,Automatic Sprinkler Installation,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5190,Electrical Wiringwithin Buildings,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5191,"Computer Device Installation, Inspection, Service or Repair",21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5192,Coffee Service Cos.All Operations,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5193,Oil or Gas Burner Installation Domestic,21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5195,Communications Cablingwithin Buildings (CA),21,Personal and Repair Services,1/1/2019,12/31/2099
NCCI,5200,"Concrete or Cement WorkFloors, Driveways, Yards or Sidewalks",22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5201,"Concrete or Cement WorkFloors, Driveways, Yards or Sidewalks",22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5203,Concrete Construction in Connection with Bridges or Culverts,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5207,Dam or Lock ConstructionConcrete WorkAll Operations,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5212,Concrete Pumping (CA),22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5213,Concrete Construction NOC,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5214,Concrete ConstructionPrivate ResidencesNot Monolithic,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5215,Concrete ConstructionPrivate ResidencesNot Monolithic,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5220,"Paving or RepavingFloors, Driveways, Yards or Sidewalks",22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5221,"Concrete or Cement WorkFloors, Driveways, Yards or Sidewalks",22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5222,Concrete Construction in Connection with Bridges or Culverts,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5223,Swimming Pool ConstructionNot Iron or Steel,22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,5225,Reinforcing Steel InstallationPlacing for Concrete Construction (CA),22,Buildings Under Construction,1/1/2019,12/31/2099
NCCI,3227,Aluminum Ware Mfg. (From Sheet Aluminum),32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3228,Collapsible White Metal Tube and Cap Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3240,Cable or Wire Rope Mfg.Iron or Steel,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3241,Wire DrawingIron or Steel,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3255,Wire Cloth Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3257,Chain Mfg.Formed or Welded,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3270,Eyelet Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3300,Bedspring or Wire Mattress Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3303,Spring Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3306,Heat TreatingMetalBy Electrical Induction Process (MI),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,3307,Heat TreatingMetal,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,3315,Brass or Copper Goods Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3316,Explosives or Ammunition Mfg.Cartridge or Shell Case Mfg.Metal,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3331,Lead Works,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,3334,Tinfoil Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3336,Type Foundry,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3339,Castings Mfg.MetalLost Wax Process,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,3341,Castings Mfg.MetalLost Wax Process,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4061,Pottery Mfg.EarthenwareGlazed or PorcelainHand Molded or Cast,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4062,Pottery Mfg.Porcelain WareMechanical Press Forming,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4101,Glass Mfg.,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4111,Glassware Mfg.No Automatic Blowing Machines,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4112,Incandescent Lamp Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4113,Glass Mfg.Cut,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4114,Glassware Mfg. NOC,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4115,Television or Cathode Ray Tube Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4130,Glass Merchant,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
NCCI,4131,Mirror Mfg.,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4133,Cathedral or Art Glass Window Mfg.,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4150,Lens Mfg.Ground (Contact Lens),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4206,Pulp Mfg.Ground Wood Process,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4207,Pulp Mfg.Chemical Process,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NCCI,4239,Paper Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4240,Box Mfg.Set-Up Paper,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4243,Box Mfg.Folding PaperNOC,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4244,Corrugated or Fiberboard Container Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4250,Paper Coating,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NCCI,4251,Stationery Mfg.,32,Light Manufacturing - Other,1/1/2019,12/31/2099
